token_count,char_count,avg_word_length,modal_intensifying,modal_mitigating,modal_discourse,modal_particles_total,epistemic_verbs,epistemic_adverbs,hedging_total,positive_evaluation,negative_evaluation,negation_count,compound_count,compound_ratio,connective_causal,connective_contrast,connective_temporal,connective_additive,connectives_total,medical_diagnosis,medical_treatment,medical_symptoms,medical_professionals,temporal_expressions,intensifiers,has_question,doc_id,sent_id,topic,topic_prob,rating
10,58,4.9,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3401,5,-1,0.0534896446477122,5.0
11,73,5.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,3361,8,-1,0.0452210774705997,4.0
24,154,5.458333333333333,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2662,3,20,0.4728392716396184,3.0
6,54,8.166666666666666,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2838,0,6,1.0,5.0
21,128,5.142857142857143,2,0,0,2,0,0,0,1,1,1,0,0.0,1,1,0,0,2,0,0,0,0,0,0,0,2235,4,-1,0.1012090297717068,2.0
10,53,4.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4134,1,18,0.3027490109647842,5.0
7,43,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2793,1,-1,0.0471215833467039,1.0
8,49,5.25,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,4299,0,30,1.0,1.0
33,211,5.424242424242424,1,0,0,1,0,0,0,1,0,1,0,0.0,1,0,0,1,2,0,0,0,0,0,2,0,6368,4,-1,0.0235894803663447,5.0
10,76,6.7,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1647,6,-1,0.0430078916390383,1.0
14,98,6.071428571428571,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,2,0,0,0,0,1347,1,-1,0.0132238508694468,4.0
11,61,4.636363636363637,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5106,6,-1,0.0094070127216629,6.0
10,59,5.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,733,0,-1,0.0460666018630317,2.0
24,151,5.333333333333333,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,1,0,6048,3,-1,0.099924512274761,6.0
7,38,4.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1146,2,-1,0.0095116331971103,3.0
22,126,4.7727272727272725,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,272,9,-1,0.0674638061978012,5.0
7,45,5.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3519,10,8,0.1322610978810831,5.0
11,79,6.2727272727272725,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,335,5,-1,0.0368393662617807,5.0
14,83,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,2451,7,-1,0.0610400165724292,4.0
20,125,5.3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,2,0,0,2,0,7218,1,-1,0.0136520926848722,2.0
8,47,5.0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7553,2,7,1.0,2.0
11,71,5.545454545454546,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4725,1,-1,0.008413314856538,2.0
14,90,5.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,1,0,0,0,0,6268,1,-1,0.0093404613087474,2.0
21,124,4.9523809523809526,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,3607,0,-1,0.0535412189627915,3.0
7,46,5.714285714285714,0,0,1,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3616,2,9,0.095171800637675,1.0
15,86,4.8,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,379,1,2,0.0549997509235601,1.0
8,46,4.875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,5655,1,-1,0.0080093015190056,3.0
6,34,4.833333333333333,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,5532,0,-1,0.0268390370874033,2.0
15,103,5.933333333333334,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,606,0,31,1.0,3.0
17,112,5.647058823529412,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4922,1,-1,0.1016896954382384,5.0
15,103,5.933333333333334,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,5717,2,-1,0.0074868883517923,3.0
18,107,5.0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,33,1,0,0.2583868608849478,1.0
40,247,5.2,1,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,2,2,0,1,0,0,0,2,0,1939,3,-1,0.0593453402684463,1.0
10,81,7.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,7865,9,-1,0.1145173345080707,5.0
19,109,4.7894736842105265,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,3971,3,0,0.4621524860341446,6.0
9,49,4.555555555555555,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7675,3,-1,0.0577794928310187,2.0
18,117,5.555555555555555,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,1,0,3934,0,2,0.0592413799500179,2.0
27,197,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,2,0,7397,7,-1,0.1427444915397329,1.0
27,158,4.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,7556,4,-1,0.195464156886326,6.0
12,72,5.083333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,708,0,-1,0.0547377934022679,4.0
20,134,5.75,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,7256,1,-1,0.0670779976211004,5.0
10,58,4.9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7241,7,1,0.9137721151788016,1.0
20,143,6.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2979,0,33,1.0,2.0
9,90,9.11111111111111,0,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4158,0,-1,0.0522259098238354,4.0
5,48,8.8,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,13,2,3,0.1553627790355598,4.0
19,107,4.684210526315789,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,3435,3,-1,0.2246810603814209,6.0
19,117,5.2105263157894735,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,3027,9,-1,0.0460265762302303,5.0
12,59,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,-1,0.0384194458473521,6.0
6,56,8.5,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,4118,0,6,0.1364769522945788,6.0
18,125,6.0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5048,9,-1,0.0466526027333296,5.0
10,65,5.6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2257,10,-1,0.0381502851609372,5.0
11,75,5.909090909090909,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1873,5,-1,0.0649068425413399,4.0
9,51,4.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3046,7,-1,0.1658086436870385,3.0
7,43,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1001,4,-1,0.0992950120868993,6.0
6,43,6.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,784,2,11,0.3939251904160281,1.0
5,35,6.2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5033,2,-1,0.1448526099277197,5.0
18,103,4.777777777777778,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,2,2,4,0,0,0,0,0,0,0,512,2,-1,0.0657841433942827,2.0
19,115,5.105263157894737,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3014,0,-1,0.0114439723964742,5.0
6,29,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7589,1,-1,0.0875286935300648,5.0
5,33,5.8,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5057,2,-1,0.0379403100739186,4.0
49,332,5.795918367346939,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,1,2,0,0,0,0,0,1,0,6230,1,-1,0.0903827223506342,4.0
20,129,5.5,2,0,0,2,0,0,0,2,2,1,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,96,1,22,0.2333040307630382,6.0
18,113,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,819,3,-1,0.0263008833027592,1.0
12,67,4.666666666666667,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,2606,2,-1,0.0141357039019446,2.0
6,46,6.833333333333333,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4586,2,-1,0.0111061610943705,1.0
16,96,5.0625,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4544,4,-1,0.0337468414676276,1.0
7,44,5.428571428571429,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,6841,2,-1,0.0516723540910842,1.0
28,193,5.928571428571429,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2950,1,-1,0.144737615971556,6.0
26,157,5.076923076923077,0,1,0,1,0,0,0,2,2,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2146,9,-1,0.0721936282948068,5.0
12,72,5.083333333333333,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3691,1,-1,0.0444695137310968,6.0
13,79,5.153846153846154,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,74,2,-1,0.037245465563614,5.0
15,88,4.933333333333334,0,0,1,1,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,7143,4,-1,0.0112207206732419,6.0
9,74,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,651,14,-1,0.0698697865275007,6.0
17,116,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,4170,4,19,0.1415287634206526,1.0
6,43,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,63,2,-1,0.0128587282396951,2.0
10,57,4.8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,6412,2,-1,0.0891616344917478,5.0
9,51,4.777777777777778,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,7988,0,-1,0.0829796480794025,4.0
12,74,5.25,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,653,4,-1,0.054782995859895,5.0
17,122,6.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,412,1,-1,0.0124821154003838,2.0
32,210,5.59375,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,3170,5,-1,0.0395780834575882,1.0
9,71,7.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1554,0,-1,0.0144688857567026,2.0
13,78,5.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3181,4,-1,0.0263406615889694,5.0
13,74,4.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,-1,0.0090186409494228,2.0
9,73,7.222222222222222,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7205,2,-1,0.0747577516839329,1.0
18,120,5.722222222222222,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2164,4,-1,0.0956127025278229,5.0
9,63,6.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4022,5,-1,0.0682471230842742,5.0
6,42,6.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2195,0,-1,0.0695045223456539,5.0
10,78,6.9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7462,3,4,0.1202054108013921,1.0
18,115,5.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,4516,6,1,0.6203616349432106,2.0
13,70,4.461538461538462,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,6736,2,28,0.3080104434895416,2.0
13,76,4.923076923076923,0,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,7518,16,5,0.0922276106707367,1.0
17,122,6.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,4011,2,-1,0.0379137798159602,4.0
6,40,5.833333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,6791,6,-1,0.0103281301610533,4.0
5,24,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,108,0,8,0.6094393162432851,2.0
30,165,4.533333333333333,2,0,1,3,0,0,0,1,1,1,0,0.0,1,1,0,0,2,0,0,1,0,0,0,0,3700,7,-1,0.0975556288209871,2.0
19,116,5.157894736842105,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4875,0,-1,0.0765726504226703,6.0
14,96,5.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,6288,1,-1,0.0444235826826066,6.0
15,105,6.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,489,1,-1,0.0512945897888329,5.0
19,105,4.578947368421052,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6891,3,-1,0.0495939075288913,5.0
6,41,6.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,7242,0,11,0.4996324836086471,2.0
8,47,5.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4225,0,5,0.5028240690436194,1.0
22,176,7.045454545454546,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,4281,0,-1,0.0557998507324133,4.0
8,60,6.625,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2280,3,-1,0.0767898281105168,1.0
33,220,5.696969696969697,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2164,19,-1,0.1330759080155814,5.0
9,66,6.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3342,1,-1,0.0148507730615929,2.0
14,85,5.142857142857143,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1640,0,-1,0.0088434558136766,5.0
28,179,5.428571428571429,1,0,0,1,0,0,0,1,0,1,0,0.0,1,0,0,1,2,0,0,0,0,0,1,0,1409,5,-1,0.0219823798193764,3.0
9,64,6.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,189,3,-1,0.0788658365909091,5.0
6,29,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,991,4,10,1.0,1.0
12,69,4.833333333333333,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,2644,4,-1,0.0435209339058334,5.0
10,61,5.2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,7571,5,-1,0.0081987850333225,5.0
6,50,7.5,1,0,0,1,0,0,0,1,1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,860,0,-1,0.0373607851857734,6.0
11,82,6.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,7962,1,-1,0.0267029686653734,4.0
19,108,4.7368421052631575,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,1,0,0,4598,11,-1,0.198021614533274,1.0
17,109,5.470588235294118,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1334,0,20,0.0602896326123749,4.0
6,35,5.0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3518,4,5,0.4235738594806186,1.0
26,161,5.230769230769231,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6971,2,-1,0.0132545281615405,6.0
18,97,4.444444444444445,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,2,2,0,0,0,0,1,1,0,6976,3,-1,0.0141113623102155,1.0
12,91,6.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,2201,1,3,0.1376143495024039,1.0
21,152,6.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,5741,0,-1,0.012042789512053,1.0
7,45,5.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4391,4,-1,0.0433545690133357,5.0
11,66,5.090909090909091,1,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6524,1,-1,0.0233844326632561,1.0
12,76,5.416666666666667,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,1897,1,-1,0.0268945027984203,5.0
14,72,4.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,1217,0,23,0.1549186480191327,5.0
19,159,7.421052631578948,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,828,0,2,0.3730845255245141,2.0
18,132,6.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,6539,0,-1,0.1051269915617715,6.0
5,40,7.2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3239,0,9,0.0478577767957623,6.0
23,139,5.086956521739131,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,2,0,2,0,0,0,1,0,1,0,4370,6,-1,0.1831717084188901,3.0
19,95,4.052631578947368,2,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,5847,0,27,0.4212765796842521,1.0
5,20,3.2,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1841,8,-1,0.186102927316888,6.0
24,160,5.708333333333333,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,3986,16,-1,0.2294107536216909,5.0
6,23,3.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1706,5,7,0.2679480331014764,3.0
11,80,6.363636363636363,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,3863,2,-1,0.1192286922413413,6.0
6,42,6.166666666666667,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7649,3,9,1.0,1.0
8,42,4.375,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7849,3,-1,0.0101743481750225,5.0
18,109,5.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,4831,4,-1,0.0779513850090953,5.0
13,96,6.461538461538462,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1944,1,-1,0.0699850861585932,4.0
10,71,6.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,1,1,0,0,6904,12,-1,0.0083524160876941,6.0
5,36,6.4,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7913,19,-1,0.0578175941540889,4.0
6,43,6.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,3075,0,3,0.3574801706406311,2.0
6,39,5.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4638,0,-1,0.0525142020387189,2.0
16,99,5.25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,2,0,0,2915,1,-1,0.0822399546699318,2.0
5,28,4.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5781,4,25,0.1036400529380876,6.0
17,117,5.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,6261,0,-1,0.0108932262640513,2.0
12,84,6.083333333333333,1,1,0,2,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,4399,6,-1,0.0351405538251995,4.0
6,38,5.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7377,1,10,1.0,3.0
11,81,6.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6404,0,13,1.0,6.0
11,73,5.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1296,3,-1,0.0088525381482246,2.0
12,89,6.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,6113,0,-1,0.0358152614119381,6.0
5,43,7.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3313,3,-1,0.0588345392321652,3.0
12,87,6.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7507,1,-1,0.0432788778121516,3.0
7,59,7.571428571428571,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2949,1,29,1.0,3.0
12,61,4.166666666666667,1,0,0,1,1,0,1,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2747,18,-1,0.1232054150319439,6.0
15,124,7.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,2,2,0,0,1,0,0,1,0,5435,1,-1,0.0155245415549784,2.0
23,147,5.434782608695652,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,1,1,0,1,0,0,2300,4,-1,0.0426364702134874,1.0
6,30,4.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6144,7,25,1.0,4.0
14,100,6.214285714285714,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,933,1,-1,0.0431377667637975,4.0
5,36,6.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6099,7,-1,0.0169822285665302,4.0
14,108,6.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,975,0,-1,0.029771491032428,2.0
9,50,4.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4092,3,-1,0.0774673341339534,5.0
5,30,5.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3920,10,-1,0.0331936147406699,3.0
21,130,5.238095238095238,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2807,2,0,0.1534399210471959,5.0
9,42,3.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,7077,11,-1,0.0874542823610425,6.0
5,30,5.2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4826,0,5,0.251509842961825,2.0
19,142,6.526315789473684,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,1382,0,-1,0.057502230226578,3.0
15,89,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5506,7,-1,0.0388013388848378,6.0
15,86,4.8,0,0,1,1,0,0,0,0,0,0,0,0.0,1,0,0,1,2,0,0,0,1,0,0,0,6619,1,0,0.1962436780152144,5.0
18,123,5.888888888888889,1,1,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,4141,0,-1,0.0493372962089285,6.0
10,60,5.1,0,1,0,1,0,0,0,0,0,2,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,691,3,-1,0.0664262691904128,6.0
13,76,4.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,5781,8,-1,0.0405299486283589,6.0
